stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,stop_url,stop_timezone,location_type,parent_station
ROME5001,76199,"Case Rosse/Canistro","25 M. DOPO SBOCCO VIA CANISTRO",41.927902,12.637190,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5003,76201,"De Carolis/Baldi","",41.917877,12.438842,"",,,
ROME5005,76203,"De Carolis/Maccagno","",41.915638,12.439773,"",,,
ROME5006,76204,"De Carolis/Nicolai F.","",41.913925,12.440747,"",,,
ROME9493,76205,"Appiano/Porfirione","",41.913624,12.437330,"",,,
ROME9494,76206,"Proba Petronia/Appiano","",41.911385,12.437082,"",,,
ROME5007,76208,"Salone/Roccasecca","35 M. DOPO SBOCCO VIA ROCCASECCA FRONTE CIVICO 180/B",41.929913,12.627769,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5009,76214,"Marziale","",41.912472,12.442407,"",,,
ROME5024,76243,"Galimberti D.","",41.913589,12.442370,"",,,
ROME9495,76244,"Appiano/Lattanzio","",41.913208,12.440687,"",,,
ROME5025,76248,"Tenuta Torrenova/Carcaricola","",41.858707,12.612597,"",,,
ROME5026,76250,"Tenuta Torrenova/S. Gaudenzio","",41.858093,12.616673,"",,,
ROME5027,76251,"Tenuta Torrenova/Scuola","",41.858624,12.618993,"",,,
ROME5028,76252,"Tenuta Torrenova/Tor Vergata","",41.859066,12.622042,"",,,
ROME5029,76254,"De Carolis/Maccagno","",41.917194,12.439285,"",,,
ROME5030,76255,"De Carolis/Baldi","",41.918385,12.438780,"",,,
ROME5031,76256,"De Carolis/Damiano Chiesa","20 M. DOPO VIA G.ROSSO ALTEZZA CIV.150",41.919872,12.438203,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5032,76257,"Balduina/Cerboni","25 M. PRIMA VIA U.CERBONI",41.921471,12.438038,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5033,76258,"Balduina/S. M. Del Cenacolo","",41.925098,12.439595,"",,,
ROME5038,76264,"Polenghi","",41.851379,12.610162,"",,,
ROME5039,76265,"Carcaricola/Polenghi","",41.851795,12.611193,"",,,
ROME5040,76266,"Carcaricola/Quartieri","",41.853046,12.611042,"",,,
ROME5042,76268,"Carcaricola/Tenuta Torrenova","",41.858326,12.612290,"",,,
ROME5044,76270,"Tenuta Torrenova/Tor Vergata","",41.859062,12.621463,"",,,
ROME5045,76271,"Tenuta Torrenova/Scuola","",41.858604,12.619500,"",,,
ROME5046,76272,"Tenuta Torrenova/S. Gaudenzio","",41.858368,12.616513,"",,,
ROME5066,76293,"Riserva Nuova/Prenestina","30 M. PRIMA VIA PRENESTINA",41.890881,12.680134,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5074,76301,"Casilina/Tor Bella Monaca","ALTEZZA SBOCCO VIA GROTTE CELONI DOPO CIVICO 1629",41.862892,12.641981,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5076,76303,"Staz.ne Monte Mario","",41.938984,12.421152,"",,,
ROME5077,76304,"Meropia/Annunziatella","",41.855122,12.506383,"",,,
ROME5078,76307,"Tardini","ALTEZZA CIVICO 40 PRIMA VIA NOSTRA SIGNORA DI LOURDES",41.902996,12.425917,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5079,76308,"Meropia/Gigante","",41.855381,12.508563,"",,,
ROME5087,76316,"Riserva Nuova/Prenestina","60 M. DOPO VIA PRENESTINA",41.891228,12.680135,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5098,76328,"Casilina/Casale Finocchio","45 M. PRIMA VIA CASALE FINOCCHIO FRONTE CIVICO 2023    S.S.6",41.863434,12.690992,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5099,76329,"Casilina/Letoianni","KM.19+400 DESTRA 55 M. DOPO VIA QUARTO GRANDE          S.S.6",41.863750,12.695372,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5100,76330,"Casilina/Graniti","175 M. DOPO SBOCCO VIA GRANITI DOPO FRONTE CIVICO 2191 S.S.6",41.865040,12.700528,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5124,76354,"Casilina/Graniti","25 M. DOPO VIA GRANITI                                 S.S.6",41.864521,12.698228,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5125,76355,"Casilina/Letoianni","10 M. PRIMA SBOCCO VIA PETROSINO",41.863869,12.693898,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5126,76356,"Casilina/Casale Finocchio","105 M. DOPO SBOCCO VIA CASALE FINOCCHIO PR.CIV.1879    S.S.6",41.863369,12.690277,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5127,76357,"Sartorio/Gigante","",41.854229,12.508445,"",,,
ROME5128,76358,"Rocca Cencia/Urzulei","25 M.DOPO SBOCCO VIA URZULEI",41.881687,12.694721,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5129,76360,"Longoni","",41.900391,12.603605,"",,,
ROME5130,76361,"Longoni/Inps","",41.898376,12.603748,"",,,
ROME5131,76363,"Torrenova/Maglie","60 M. DOPO VIA MAGLIE PRIMA CIVICO 363",41.883575,12.618431,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5132,76364,"Tor Bella Monaca","",41.881054,12.619602,"",,,
ROME5135,76367,"Archeologia/Cochi","20 M. PRIMA SBOCCO VIA COCHI DOPO CIVICO 231",41.880642,12.626328,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5136,76368,"Archeologia/Londonio","20 M. PRIMA VIA F.LONDONIO PRIMA FRONTE CIVICO 124",41.879528,12.629231,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5137,76369,"Archeologia/Biscarra","40 M. PRIMA VIA BISCARRA DOPO FRONTE CIVICO 88",41.877731,12.629884,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5138,76370,"Archeologia/Anderloni","110 M. DOPO VIA BISCARRA ALTEZZA CIVICO 51",41.876385,12.630305,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5141,76375,"Tor Bella Monaca/Palombi","130 M.PRIMA VIA CASILINA DOPO SOTTOPASSO",41.864197,12.639785,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5146,76381,"Cornelia","",41.903259,12.425347,"",,,
ROME5147,76382,"Tor Bella Monaca/Parasacchi","ALTEZZA SBOCCO VIA D. PARASACCHI",41.868946,12.636160,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5148,76383,"Tor Bella Monaca","ALTEZZA SBOCCO VIA CAMBELLOTTI PRIMA FR. CHIESA",41.870499,12.634107,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5149,76384,"Archeologia/Anderloni","35 M. DOPO SBOCCO VIA ANDERLONI PRIMA CIVICO 50",41.875999,12.630545,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5150,76385,"Archeologia/Biscarra","65 M. DOPO SBOCCO VIA A.BISCARRA DOPO CIVICO 90",41.878742,12.629825,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5151,76386,"Archeologia/Londonio","20 M. PRIMA LGO BRAMBILLA PRIMA FRONTE CIVICO 155",41.880070,12.628783,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5152,76387,"Archeologia/Cochi","50 M. DOPO VIA COCHI DOPO FRONTE CIVICO 231",41.880878,12.625968,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5154,76390,"Torrenova/Squinzano","65 M. DOPO SBOCCO VIA SQUINZANO FRONTE CIV.313",41.882812,12.618043,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5155,76391,"Torrenova/Bitonto","20 M. PRIMA SBOCCO VIA BITONTO FRONTE CIVICO 435",41.885262,12.619439,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5156,76393,"Laurentina/Africa","60 M. DOPO P.LE G.DOUHET ALTEZZA CIVICO 572",41.825333,12.478985,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5157,76395,"Silone/Lucini","",41.813446,12.484157,"",,,
ROME5158,76396,"Silone/Folgore","",41.814068,12.482933,"",,,
ROME5159,76397,"Silone/Marotta","",41.814667,12.481812,"",,,
ROME5160,76398,"Silone/Drigo","",41.814461,12.478737,"",,,
ROME5161,76399,"Silone/Fenoglio","",41.814041,12.477543,"",,,
ROME5162,76400,"Silone/Lanza","",41.813564,12.476247,"",,,
ROME5163,76401,"Silone/Vergani","",41.813244,12.473200,"",,,
ROME5164,76402,"Silone/Brunamonti","",41.813824,12.471985,"",,,
ROME5166,76404,"Silone/Saponaro","",41.814308,12.469700,"",,,
ROME5167,76405,"Silone/Morante","",41.813190,12.466832,"",,,
ROME5169,76407,"Silone/Morante","",41.813053,12.467053,"",,,
ROME5170,76408,"Silone/Saponaro","",41.814117,12.469713,"",,,
ROME5171,76410,"Silone/Brunamonti","",41.813519,12.471875,"",,,
ROME5172,76411,"Silone/Vergani","",41.812935,12.473065,"",,,
ROME5173,76412,"Silone/Lanza","",41.813324,12.476530,"",,,
ROME5174,76413,"Silone/Fenoglio","",41.813766,12.477825,"",,,
ROME5175,76414,"Silone/Drigo","",41.814362,12.479495,"",,,
ROME5176,76415,"Silone/Marotta","",41.814373,12.481637,"",,,
ROME5177,76416,"Silone/Folgore","",41.813801,12.482788,"",,,
ROME5178,76417,"Silone/Lucini","",41.813133,12.484003,"",,,
ROME5179,76419,"Eur Fermi","",41.828663,12.470842,"",,,
ROME5180,76421,"Sapori","",41.810928,12.483825,"",,,
ROME5181,76422,"Marinetti/Joyce","",41.808929,12.482018,"",,,
ROME5187,76432,"Marinetti/Rebora","",41.807083,12.479322,"",,,
ROME5188,76433,"Marinetti/Malaparte","",41.807518,12.480588,"",,,
ROME5189,76434,"Marinetti/Joyce","",41.808804,12.482502,"",,,
ROME5190,76435,"Sapori","",41.810722,12.484155,"",,,
ROME5198,76443,"Fasan/Ancore","",41.737762,12.255258,"",,,
ROME5199,76444,"Fasan/Avegno","",41.738331,12.253520,"",,,
ROME5200,76445,"Picchio","",41.737694,12.253273,"",,,
ROME5201,76446,"Grosso U.","",41.737148,12.255040,"",,,
ROME5202,76447,"Gasparri L.","",41.736469,12.256442,"",,,
ROME5203,76448,"Gasparri L.","",41.736080,12.257810,"",,,
ROME5204,76452,"Corazzata/Agrippa","",41.735889,12.265073,"",,,
ROME5212,76465,"C.so Duca Di Genova/Grenet","",41.735264,12.267135,"",,,
ROME5213,76466,"C.so Duca Di Genova/Repubbliche Marinare","",41.734627,12.269073,"",,,
ROME5214,76467,"C.so Duca Di Genova/Sirene","",41.733757,12.271737,"",,,
ROME5215,76468,"C.so Duca Di Genova/Giuliano Da Sangallo","",41.733234,12.273485,"",,,
ROME5216,76469,"C.so Duca Di Genova/Posta Centrale","",41.732166,12.276722,"",,,
ROME5217,76470,"LABIA","",41.969921,12.520175,"",,,
ROME5219,76472,"Torrevecchia/Vallebona","50 M. DOPO VIA MONEGLIA",41.932610,12.419864,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5220,76473,"Torrevecchia/Campo Ligure","20 M. PRIMA VIA CAMPO LIGURE",41.934120,12.420297,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5222,76477,"P.le Stazione Del Lido","",41.733109,12.283692,"",,,
ROME5223,76480,"Cardinal Ginnasi/Staz.ne Lido","20 M. DOPO P.LE STAZ.LIDO CENTRO ALT.CIV.8",41.732292,12.282051,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5224,76481,"Stazione Vecchia","",41.731499,12.279228,"",,,
ROME5226,76484,"Duca Di Genova/Mercato","",41.732571,12.275763,"",,,
ROME5227,76485,"C.so Duca Di Genova/Giuliano Da Sangallo","",41.733387,12.273293,"",,,
ROME5228,76486,"Torrevecchia/Bellingeri","20 M. DOPO SBOCCO VIA BELLINGERI",41.936062,12.422481,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5229,76487,"C.so Duca Di Genova/Sirene","",41.734219,12.270715,"",,,
ROME5230,76488,"C.so Duca Di Genova/Repubbliche Marinare","",41.735172,12.267763,"",,,
ROME5231,76489,"Duca Di Genova/Agrippa","",41.735695,12.266102,"",,,
ROME5232,76490,"Corazzata","",41.736244,12.264380,"",,,
ROME5233,76491,"Sommergibile","",41.736595,12.261485,"",,,
ROME5234,76492,"Vincon","",41.736195,12.259980,"",,,
ROME5253,76514,"Vasco De Gama/Consalvo","30 M. DOPO VIA CAPITAN CONSALVO ALTEZZA CIVICO 16",41.733448,12.278611,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5255,76516,"Baleniere/Inps","50 M. DOPO VLE VASCO DE GAMA ALTEZZA CIVICO 8  IC C20",41.734184,12.277284,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5256,76517,"Baleniere/Traghetti","30 M. DOPO VIA DEI TRAGHETTI ALTEZZA CIVICO 92",41.736427,12.278557,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5257,76518,"Baleniere/Antille","30 M. PRIMA VIA DELLE ANTILLE ALTEZZA CIVICO 124/A",41.737778,12.279326,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5258,76519,"Baleniere/Canarie","25 M. PRIMA VIA DELLE CANARIE ALTEZZA CIVICO 188",41.739494,12.280348,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5259,76520,"Canarie","25 M. PRIMA VLE DEI ROMAGNOLI ALTEZZA CIVICO 3",41.739056,12.282475,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5260,76559,"Bettini/Enriquez","",41.964653,12.529302,"",,,
ROME5261,76564,"Polense/Lunano","35 M. DOPO SBOCCO VIA LUNANO",41.917747,12.739222,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5262,76565,"Monte Cervialto/Fortis","",41.956612,12.523773,"",,,
ROME5263,76566,"Polense/Lunano","7 M. PRIMA VIA LUNANO",41.917580,12.739597,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5264,76567,"Cimitero S. Vittorino","25 M. DOPO FRONTE INGRESSO CIMITERO",41.919567,12.779331,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5265,76573,"Carlo Alberto","",41.896030,12.501523,"",,,
ROME5268,76577,"Lgt M.llo Diaz/Min. Esteri","20 M. DOPO SBOCCO MINISTERO AFFARI ESTERI",41.934151,12.462557,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5270,76581,"Cassia/Villa S. Pietro","",41.962936,12.447620,"",,,
ROME5277,76596,"Bettini/Enriquez","",41.964451,12.529442,"",,,
ROME5279,76599,"Cassia/Fabbroni","",41.950539,12.468480,"",,,
ROME5286,76609,"Zavattini","",41.961132,12.546303,"",,,
ROME5287,76610,"Nemorense/Verbano","",41.924686,12.508548,"",,,
ROME5288,76611,"Torcegno/Castel Porziano","106 M. DOPO VIALE DI CASTEL PORZIANO - CAPOLINEA 016F",41.737389,12.375476,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5289,76612,"Nemorense/Verbano","",41.924080,12.507642,"",,,
ROME5290,76614,"Istria","",41.922878,12.512963,"",,,
ROME5291,76616,"P.za Monte Savello","",41.891224,12.479075,"",,,
ROME5292,76617,"S. Giovanni Di Dio","65 M. DOPO VIA GHISLERI CORSIA LATERALE",41.874756,12.446820,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5293,76618,"Torcegno/Villabassa","30 M. PRIMA SBOCCO VIA VILLABASSA FRONTE CIVICO 103",41.732033,12.375643,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5294,76619,"Ponte Gardena","40 M. DOPO VIA TORCEGNO",41.728020,12.373437,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5295,76620,"Dobbiaco/Ponte Gardena","60 M. DOPO VIA PONTE GARDENA - FRONTE CIV. 86",41.727299,12.378092,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5296,76621,"Dobbiaco/Valfloriana","30 M. PRIMA SBOCCO VIA VAL FLORIANA DOPO CIV. 77",41.729843,12.379490,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5297,76622,"Dobbiaco/Vandoies","15 M. DOPO VIA VANDOIES - PRIMA CIV. 47",41.733307,12.381809,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5298,76623,"Dobbiaco/Cavareno","30 M. DOPO VIA CAVARENO - PRIMA CIV. 15",41.737324,12.384207,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5299,76624,"Cambellotti/Casilina","",41.862457,12.627230,"",,,
ROME5300,76625,"Heidelberg","20 M. PRIMA SBOCCO STRADA ADDUCENTE CAPOLINEA FACOL.MEDICINA",41.856041,12.629515,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5301,76626,"Cambridge","40 M. DOPO FRONTE FACOLTA' ECONOMIA E COMMERCIO",41.853790,12.623334,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5302,76627,"Sorbona","60 M. PRIMA CAVALCAVIA ALTEZZA AMMINISTRAZIONE",41.854908,12.605970,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5303,76628,"P.za Di Porta Maggiore","",41.891956,12.514158,"",,,
ROME5304,76629,"Fosso Santa Maura/Rondini","",41.857418,12.596180,"",,,
ROME5305,76633,"Fosso Santa Maura/Rondini","50 M. PRIMA SBOCCO VIA SILICELLA",41.857185,12.596393,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5307,76667,"Canarie","25 M. DOPO VLE DEI ROMAGNOLI",41.739197,12.282515,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5308,76668,"Baleniere/Canarie","50 M. DOPO SBOCCO VIA DELLE CANARIE FRONTE CIVICO 184",41.739395,12.280075,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5309,76669,"Baleniere/Antille","45 M. DOPO SBOCCO VIA DELLE ANTILLE ALTEZZA CIVICO 119/C",41.737591,12.279066,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5310,76670,"Baleniere/Traghetti","30 M. DOPO VIA DEI TRAGHETTI ALTEZZA CIVICO 67",41.735817,12.278049,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5311,76671,"Baleniere/Inps","35 M. PRIMA VLE VASCO DE GAMA FRONTE CIVICO 6",41.734371,12.277233,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5312,76672,"Sorbona","60 M. DOPO CAVALCAVIA POSTO ALT. AMMINISTRAZIONE",41.854694,12.606065,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5313,76673,"Cardinal Ginnasi","30 M. PRIMA VIA PALLOTTINI",41.731865,12.282465,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5314,76675,"Ostiense/Staz.ne Acilia","20 M. DOPO SCALETTE ADDUCENTI ALLA STAZIONE DI ACILIA",41.783951,12.361094,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5315,76676,"Ostiense/Acilia","90 M. DOPO VIA ACILIA VERSO RACCORDO ANULARE",41.785271,12.365270,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5316,76677,"Romagnoli/Case Basse","30 M. DOPO VIA DELLE CASE BASSE",41.786510,12.366601,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5317,76678,"Acilia/Zottoli","40 M. DOPO VIA ZOTTOLI ALTEZZA CIVICO 20",41.783764,12.364837,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5320,76682,"Saponara/Itc Verne","120 M. PRIMA VIA BONICHI DOPO CIVICO 156",41.779133,12.358703,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5321,76683,"Saponara/Cardi","20 M. DOPO SBOCCO VIA CARDI PRIMA CIVICO 186",41.778286,12.356460,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5322,76684,"Saponara/Cardi","40 M. DOPO P.ZA SEGANTINI DOPO CIVICO 193",41.778061,12.356283,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5323,76685,"Cambridge","40 M. PRIMA FACOLTA' ECONOMIA E COMMERCIO",41.853664,12.623701,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5324,76686,"Macchia Saponara/Posta","25 M. DOPO VIA SAPONARA",41.776123,12.351993,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5325,76687,"Macchia Saponara/Stadio","50 M. PRIMA SBOCCO VIA G.MOLTENI PRIMA CIVICO 71",41.773228,12.354024,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5326,76695,"Heidelberg","20 M. DOPO VIA MONTPELLIER",41.856133,12.629716,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5327,76696,"Cambellotti/Casilina","",41.862850,12.627422,"",,,
ROME5331,76700,"Monte Cervialto/Gualterio","",41.953430,12.523245,"",,,
ROME5332,76701,"Tuscolana/Cinecitta'","20 M. DOPO PIAZZA CINECITTA' - 5 M. PRIMA CIV. 12",41.852234,12.569186,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5333,76702,"Anicio Gallo/Antistio","15 M. DOPO VIA ANTISTIO - 5 M. DOPO CIV. 143",41.851536,12.565889,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5334,76703,"Macchia Palocco/Mengs","",41.766632,12.344602,"",,,
ROME5336,76705,"Macchia Palocco/Tenuta Palocco","",41.762314,12.332717,"",,,
ROME5338,76707,"Macchia Palocco/Zais","",41.764187,12.337863,"",,,
ROME5339,76708,"Macchia Palocco/Italcable","",41.764847,12.339642,"",,,
ROME5340,76709,"Macchia Palocco/Cecconi","",41.765759,12.342130,"",,,
ROME5341,76711,"Macchia Palocco/Olivares","20 M. DOPO VIA OLIVARES DOPO CIVICO 35",41.769833,12.353372,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5342,76712,"Macchia Saponara/Prato Cornelio","25 M. DOPO VIA PRATO CORNELIO PRIMA CIVICO 75",41.771496,12.355141,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5343,76713,"Macchia Saponara/Stadio","85 M. DOPO VIA G.MOLTENI FRONTE CIVICO 71",41.772823,12.354099,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5344,76714,"Saponara/Macchia Saponara","25 M. DOPO VIA MACCHIA SAPONARA PR.VIA MORELLI",41.776821,12.352795,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5346,76716,"Saponara/Segantini","65 M. PRIMA PZA SEGANTINI",41.777405,12.354277,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5348,76720,"Monte S. Giusto","",41.983280,12.511897,"",,,
ROME5349,76722,"Saponara/Bonichi","25 M. DOPO VIA BONICHI LATO L.GO S.GIORGIO",41.778671,12.357879,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5350,76723,"Saponara/Itc Verne","30 M.PRIMA VIA E.BROGLIO DOPO FRONTE CIVICO 144",41.779526,12.360221,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5351,76724,"Cambridge/Columbia","95 M. PRIMA VIA COLUMBIA",41.853172,12.619719,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5352,76727,"Cambridge/Columbia","170 M. DOPO VIA COLUMBIA",41.853111,12.620637,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5353,76728,"Anderloni","",41.874599,12.630668,"",,,
ROME5354,76737,"Villani R./Cupole","",41.779350,12.355955,"",,,
ROME5355,76745,"Prato Cornelio/Macchia Saponara","",41.771244,12.355853,"",,,
ROME5356,76750,"Prato Cornelio/Bonichi","",41.773296,12.361453,"",,,
ROME5357,76751,"Prato Cornelio/Soffici","",41.775013,12.366135,"",,,
ROME5358,76754,"Valle Melaina/Ventotene","",41.947144,12.525748,"",,,
ROME5359,76755,"Acilia/Assemani","20 M. DOPO SBOCCO VIA COPPARONI FRONTE CIVICO 154",41.779305,12.367719,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5360,76757,"Acilia/Saponara","45 M. DOPO VIA VALLE PORCINA ALTEZZA CIVICO 65",41.782043,12.366053,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5361,76758,"Acilia/Zottoli","45 M. DOPO VIA ALABANTI DOPO CIVICO 19",41.784061,12.364817,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5363,76761,"Romagnoli/Verbena","100 M. PRIMA VIA DELLA VERBENA/STAZIONE ACILIA",41.785450,12.363651,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5364,76762,"Romagnoli/Staz.ne Acilia","25 M. PRIMA VIA MONTI S.PAOLO LATO PZA CAPELVENERE",41.784409,12.360820,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5365,76765,"Romagnoli/Gambaro","",41.781467,12.354810,"",,,
ROME5366,76768,"Romagnoli/Villaggio S. Francesco","",41.780281,12.351847,"",,,
ROME5367,76769,"Romagnoli/Dragoncello","",41.779064,12.348532,"",,,
ROME5368,76770,"Romagnoli/Mazzucconi","",41.777851,12.345308,"",,,
ROME5369,76771,"Romagnoli/Donati","",41.776878,12.342833,"",,,
ROME5370,76772,"Romagnoli/Casini","",41.776062,12.340638,"",,,
ROME5371,76773,"Romagnoli/Viadotto","",41.775131,12.338237,"",,,
ROME5372,76775,"Romagnoli/Macchiarella","",41.769989,12.324500,"",,,
ROME5373,76776,"Monte Cervialto/Bonomi","",41.951344,12.525613,"",,,
ROME5374,76777,"Romagnoli/Fiorelli","",41.764977,12.312448,"",,,
ROME5375,76778,"Lgt Fiorentini/Paoli","",41.900448,12.464703,"",,,
ROME5376,76779,"Romagnoli/Torremuzza","100 M. PRIMA VIA TORREMUZZA PRIMA CIVICO 901",41.763382,12.308896,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5377,76780,"Romagnoli/Evans","15 M. DOPO VIA ARTURO EVANS",41.761253,12.304370,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
ROME5378,76781,"Modolo/Bitti","",41.889198,12.685123,"",,,
ROME5379,76782,"Romagnoli/Castello","50 M. DOPO VIA DELLE SALINE ALTEZZA CIVICO 755",41.760349,12.301644,"http://muovi.roma.it/percorso/js?query=&cl=1",Europe/Rome,,
